LATITUDE,LONGITUDE,DISTRICT_CODE,ADDRESS,CITY,DISTRICT_NAME,SCHOOL_CODE,SCHOOL_NAME,SCHOOL_LEVEL,ENROLL_16_17,AEC,CHARTER,MINORITY_PERCENT,FRL_PERCENT,SPED_PERCENT,ELL_PERCENT,17_SPF_FINAL,17_SPF_SCORE
39.1381399,-104.0839508,940,619 PUEBLO ST,SIMLA,BIG SANDY 100J,7922,SIMLA HIGH SCHOOL,H,90,N,N,0.13,0.34,N/A,N/A,Performance,0.79
37.3515074,-108.5767311,2035,620 EAST MONTEZUMA,CORTEZ,MONTEZUMA-CORTEZ RE-1,4546,KEMPER ELEMENTARY SCHOOL,E,383,N,N,0.54,0.76,0.10,0.07,Improvement,0.48
37.0786736,-106.0098674,580,620 PINE STREET,ANTONITO,SOUTH CONEJOS RE-10,250,ANTONITO MIDDLE SCHOOL,M,31,N,N,0.94,0.84,N/A,N/A,Performance,0.68
37.0786336,-106.0098274,580,620 PINE STREET,ANTONITO,SOUTH CONEJOS RE-10,252,ANTONITO HIGH SCHOOL,H,58,N,N,1.00,0.93,N/A,N/A,Priority Improvement,0.46
40.2325698,-105.0040593,470,620 WELKER AVE.,MEAD,ST VRAIN VALLEY RE 1J,5730,MEAD MIDDLE SCHOOL,M,495,N,N,0.18,0.14,0.11,0.04,Performance,0.87
40.0752855,-102.2291202,3210,620 WEST 7TH,WRAY,WRAY RD-2,9729,BUCHANAN MIDDLE SCHOOL,M,213,N,N,0.29,0.53,0.11,0.17,Performance,0.66
38.7339039,-104.799044,1000,6200 PRUSSMAN BOULEVARD,FORT CARSON,FOUNTAIN 8,1332,CARSON MIDDLE SCHOOL,M,671,N,N,0.57,0.54,0.16,0.04,Improvement,0.48
40.4060739,-104.7803021,3120,6200 WEST 20TH STREET,GREELEY,GREELEY 6,9611,WEST RIDGE ACADEMY,E,179,N,Y,0.36,0.31,0.03,0.04,Improvement,0.44
40.4060739,-104.7803021,3120,6200 WEST 20TH STREET,GREELEY,GREELEY 6,9611,WEST RIDGE ACADEMY,M,79,N,Y,0.36,0.31,0.03,0.04,Performance,0.78
40.1552989,-104.9351005,470,6201 BOOTH DRIVE,FIRESTONE,ST VRAIN VALLEY RE 1J,3194,COAL RIDGE MIDDLE SCHOOL,M,773,N,N,0.31,0.27,0.11,0.08,Performance,0.62
39.6038386,-105.0742384,1420,6201 SOUTH PIERCE STREET,LITTLETON,JEFFERSON COUNTY R-1,1864,COLUMBINE HIGH SCHOOL,H,1708,N,N,0.29,0.21,0.08,0.03,Performance,0.66
38.7570294,-104.8140342,1020,6205 FARTHING DRIVE,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,6953,PINON VALLEY ELEMENTARY SCHOOL,E,292,N,N,0.36,0.13,0.17,0.05,Performance,0.72
38.7570294,-104.8140342,1020,6205 FARTHING DRIVE,COLORADO SPRINGS,CHEYENNE MOUNTAIN 12,6953,PINON VALLEY ELEMENTARY SCHOOL,M,65,N,N,0.36,0.13,0.17,0.05,Performance,0.72
38.459255,-107.928782,2180,62100 OAK GROVE ROAD,MONTROSE,MONTROSE COUNTY RE-1J,6466,OAK GROVE ELEMENTARY SCHOOL,E,413,N,N,0.38,0.49,0.09,0.20,Performance,0.57
38.2559416,-104.6713031,2690,624 WINDY WAY,PUEBLO,PUEBLO CITY 60,1504,GOODNIGHT ELEMENTARY SCHOOL,E,581,N,N,0.65,0.71,0.11,0.04,Improvement,0.49
38.2559416,-104.6713031,2690,624 WINDY WAY,PUEBLO,PUEBLO CITY 60,1504,GOODNIGHT ELEMENTARY SCHOOL,M,142,N,N,0.65,0.71,0.11,0.04,Performance,0.74
38.2561771,-104.6375888,2690,625 BROWN AVENUE,PUEBLO,PUEBLO CITY 60,3924,HERITAGE ELEMENTARY SCHOOL,E,411,N,N,0.70,0.86,0.11,0.03,Performance,0.60
39.8102262,-105.1033936,1420,6250 INDEPENDENCE STREET,ARVADA,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,E,281,N,N,0.39,0.66,0.17,0.06,Improvement,0.43
39.8102262,-105.1033936,1420,6250 INDEPENDENCE STREET,ARVADA,JEFFERSON COUNTY R-1,2946,FITZMORRIS ELEMENTARY SCHOOL,M,34,N,N,0.39,0.66,0.17,0.06,Improvement,0.43
39.6027794,-104.8752747,130,6260 SOUTH DAYTON STREET,GREENWOOD VILLAGE,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,E,365,N,Y,0.39,0.05,0.06,0.11,Performance,0.78
39.6027794,-104.8752747,130,6260 SOUTH DAYTON STREET,GREENWOOD VILLAGE,CHERRY CREEK 5,1571,CHERRY CREEK CHARTER ACADEMY,M,204,N,Y,0.39,0.05,0.06,0.11,Performance,0.85
38.9059895,-104.7122677,1110,6275 BRIDLESPUR AVE,COLORADO SPRINGS,FALCON 49,6483,ODYSSEY ELEMENTARY SCHOOL,E,542,N,N,0.41,0.41,0.12,0.05,Performance,0.56
39.6017535,-105.0980119,1420,6317 SOUTH ESTES STREET,LITTLETON,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,E,178,N,N,0.29,0.43,0.17,0.06,Performance,0.78
39.6017535,-105.0980119,1420,6317 SOUTH ESTES STREET,LITTLETON,JEFFERSON COUNTY R-1,1790,COLOROW ELEMENTARY SCHOOL,M,28,N,N,0.29,0.43,0.17,0.06,Performance,0.78
39.8114816,-105.0432476,70,6330 TENNYSON STREET,ARVADA,WESTMINSTER PUBLIC SCHOOLS,8798,TENNYSON KNOLLS ELEMENTARY SCHOOL,E,371,N,N,0.88,0.86,0.15,0.51,Improvement,0.53
37.1742273,-105.9821399,550,635 MAIN STREET,LAJARA,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,E,4,Y,N,0.67,N/A,N/A,N/A,N/A,N/A
37.1742273,-105.9821399,550,635 MAIN STREET,LAJARA,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,H,34,Y,N,0.67,N/A,N/A,N/A,Turnaround,0.25
37.1742273,-105.9821399,550,635 MAIN STREET,LAJARA,NORTH CONEJOS RE-1J,6339,NORTH CONEJOS ALTERNATIVE PROGRAM,M,4,Y,N,0.67,N/A,N/A,N/A,Turnaround,0.25
39.601747,-104.930514,140,6350 SOUTH FAIRFAX WAY,CENTENNIAL,LITTLETON 6,5236,LOIS LENSKI ELEMENTARY SCHOOL,E,573,N,N,0.17,0.07,0.05,0.01,Performance,0.83
38.9204106,-104.7102234,1110,6350 WINDOM PEAK BOULEVARD,COLORADO SPRINGS,FALCON 49,7960,SKYVIEW MIDDLE SCHOOL,M,1124,N,N,0.42,0.30,0.11,0.04,Performance,0.69
39.601682,-104.7827952,130,6363 SOUTH WACO STREET,AURORA,CHERRY CREEK 5,16,FOX HOLLOW ELEMENTARY SCHOOL,E,700,N,N,0.37,0.15,0.13,0.11,Performance,0.64
40.5317713,-105.0886754,1550,637 WABASH STREET,FORT COLLINS,POUDRE R-1,5292,LOPEZ ELEMENTARY SCHOOL,E,409,N,N,0.28,0.32,0.10,0.04,Performance,0.78
39.601142,-105.0063658,140,6390 SOUTH WINDERMERE STREET,LITTLETON,LITTLETON 6,8064,MOODY ELEMENTARY SCHOOL,E,396,N,N,0.27,0.36,0.12,N/A,Performance,0.56
39.0986008,-108.5985661,2000,640 24-1/2 ROAD,GRAND JUNCTION,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,E,217,N,Y,0.18,0.36,0.13,N/A,Performance,0.58
39.0986008,-108.5985661,2000,640 24-1/2 ROAD,GRAND JUNCTION,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,H,18,N,Y,0.18,0.36,0.13,N/A,N/A,0.55
39.0986008,-108.5985661,2000,640 24-1/2 ROAD,GRAND JUNCTION,MESA COUNTY VALLEY 51,4439,JUNIPER RIDGE COMMUNITY SCHOOL,M,68,N,Y,0.18,0.36,0.13,N/A,Improvement,0.51
39.2242858,-105.998747,2610,640 HATHAWAY STREET,FAIRPLAY,PARK COUNTY RE-2,7891,SOUTH PARK MIDDLE SCHOOL,M,120,N,N,0.22,0.50,0.08,N/A,Performance,0.57
39.2242658,-105.998767,2610,640 HATHAWAY STREET,FAIRPLAY,PARK COUNTY RE-2,8114,EDITH TETER ELEMENTARY SCHOOL,E,270,N,N,0.19,0.54,0.08,0.02,Performance,0.60
39.2242258,-105.998727,2610,640 HATHAWAY STREET,FAIRPLAY,PARK COUNTY RE-2,8118,SOUTH PARK HIGH SCHOOL,H,127,N,N,0.16,0.37,0.14,N/A,Performance,0.58
39.6434601,-106.948179,910,641 VALLEY ROAD,GYPSUM,EAGLE COUNTY RE 50,2350,EAGLE VALLEY HIGH SCHOOL,H,871,N,N,0.56,0.34,0.09,0.18,Performance,0.57
38.92889,-104.7427653,1010,6410 AUSTIN BLUFFS PARKWAY,COLORADO SPRINGS,COLORADO SPRINGS 11,4424,JENKINS MIDDLE SCHOOL,M,993,N,N,0.34,0.34,0.08,0.01,Performance,0.55
39.8135399,-105.1330154,1420,6420 URBAN,ARVADA,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,E,246,N,N,0.28,0.39,0.15,0.08,Performance,0.70
39.8135399,-105.1330154,1420,6420 URBAN,ARVADA,JEFFERSON COUNTY R-1,3216,FREMONT ELEMENTARY SCHOOL,M,46,N,N,0.28,0.39,0.15,0.08,Performance,0.70
39.8137878,-104.921258,30,6450 HOLLY STREET,COMMERCE CITY,ADAMS COUNTY 14,1426,CENTRAL ELEMENTARY SCHOOL,E,577,N,N,0.89,0.89,0.09,0.47,Priority Improvement,0.39
39.869545,-105.065644,1420,6450 WEST 95TH PLACE,WESTMINSTER,JEFFERSON COUNTY R-1,30,ADAMS ELEMENTARY SCHOOL,E,390,N,N,0.35,0.40,0.14,0.10,Performance,0.75
39.869545,-105.065644,1420,6450 WEST 95TH PLACE,WESTMINSTER,JEFFERSON COUNTY R-1,30,ADAMS ELEMENTARY SCHOOL,M,63,N,N,0.35,0.40,0.14,0.10,Performance,0.75
38.9232297,-104.7496392,1010,6460 VICKERS DRIVE,COLORADO SPRINGS,COLORADO SPRINGS 11,5610,MARTINEZ ELEMENTARY SCHOOL,E,519,N,N,0.36,0.31,0.11,0.02,Performance,0.55
38.9254587,-104.6936563,1110,6464 PETERSON ROAD,COLORADO SPRINGS,FALCON 49,4251,IMAGINE CLASSICAL ACADEMY,E,635,N,Y,0.37,0.12,0.04,0.03,Performance,0.65
38.9254587,-104.6936563,1110,6464 PETERSON ROAD,COLORADO SPRINGS,FALCON 49,4251,IMAGINE CLASSICAL ACADEMY,M,162,N,Y,0.37,0.12,0.04,0.03,Performance,0.80
39.5512556,-104.7556472,900,6485 E PONDEROSA DRIVE,PARKER,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,E,680,N,N,0.27,0.27,0.18,0.09,Performance,0.63
39.5512556,-104.7556472,900,6485 E PONDEROSA DRIVE,PARKER,DOUGLAS COUNTY RE 1,6940,PINE LANE ELEMENTARY,M,107,N,N,0.27,0.27,0.18,0.09,Performance,0.63
39.8148256,-105.0915224,1420,6495 CARR STREET,ARVADA,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,E,288,N,N,0.39,0.58,0.16,0.05,Performance,0.65
39.8148256,-105.0915224,1420,6495 CARR STREET,ARVADA,JEFFERSON COUNTY R-1,6828,PECK ELEMENTARY SCHOOL,M,44,N,N,0.39,0.58,0.16,0.05,Performance,0.65
40.0508001,-105.0541309,470,650 MAIN STREET,ERIE,ST VRAIN VALLEY RE 1J,2760,ERIE MIDDLE SCHOOL,M,1004,N,N,0.17,0.11,0.07,0.02,Performance,0.58
39.8265816,-104.9123378,30,6500 EAST 72ND AVENUE,COMMERCE CITY,ADAMS COUNTY 14,22,LESTER R ARNOLD HIGH SCHOOL,H,239,Y,N,0.92,0.79,0.11,0.34,Improvement,0.25
39.8157333,-105.1177796,1420,6500 OAK STREET,ARVADA,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,E,246,N,N,0.26,0.45,0.17,0.02,Performance,0.65
39.8157333,-105.1177796,1420,6500 OAK STREET,ARVADA,JEFFERSON COUNTY R-1,1238,CAMPBELL ELEMENTARY SCHOOL,M,48,N,N,0.26,0.45,0.17,0.02,Performance,0.65
39.5814935,-105.0693871,1420,6509 WEST KEN CARYL AVENUE,LITTLETON,JEFFERSON COUNTY R-1,4548,KEN CARYL MIDDLE SCHOOL,M,695,N,N,0.23,0.20,0.11,0.02,Performance,0.66
39.099957,-108.517563,2000,651 29 Rd,GRAND JUNCTION,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,E,293,N,Y,0.17,0.20,0.06,N/A,Performance,0.56
39.099957,-108.517563,2000,651 29 Rd,GRAND JUNCTION,MESA COUNTY VALLEY 51,2128,INDEPENDENCE ACADEMY,M,115,N,Y,0.17,0.20,0.06,N/A,Improvement,0.48
40.411209,-104.7881917,3120,6525 18TH STREET,GREELEY,GREELEY 6,2850,UNIVERSITY SCHOOLS,E,690,N,Y,0.38,0.31,0.05,0.06,Improvement,0.44
40.411209,-104.7881917,3120,6525 18TH STREET,GREELEY,GREELEY 6,2850,UNIVERSITY SCHOOLS,H,596,N,Y,0.38,0.31,0.05,0.06,Performance,0.69
40.411209,-104.7881917,3120,6525 18TH STREET,GREELEY,GREELEY 6,2850,UNIVERSITY SCHOOLS,M,501,N,Y,0.38,0.31,0.05,0.06,Performance,0.54
39.5989573,-104.6931484,130,6525 S. WHEATLANDS PARKWAY,AURORA,CHERRY CREEK 5,6955,PINE RIDGE ELEMENTARY SCHOOL,E,786,N,N,0.33,0.05,0.11,0.05,Performance,0.75
39.9893847,-105.0839619,480,655 SIR GALAHAD DRIVE,LAFAYETTE,BOULDER VALLEY RE 2,7592,ALICIA SANCHEZ INTERNATIONAL SCHOOL,E,406,N,N,0.68,0.77,0.21,0.31,Improvement,0.51
39.7051868,-104.9144189,880,655 SOUTH MONACO PKWY,DENVER,DENVER COUNTY 1,3378,GEORGE WASHINGTON HIGH SCHOOL,H,1280,N,N,0.72,0.56,0.09,0.18,Improvement,0.67
39.7485405,-104.9120433,880,6550 EAST 21ST AVENUE,DENVER,DENVER COUNTY 1,6479,ODYSSEY SCHOOL OF DENVER,E,156,N,Y,0.44,0.29,0.08,0.07,Performance,0.58
39.7485405,-104.9120433,880,6550 EAST 21ST AVENUE,DENVER,DENVER COUNTY 1,6479,ODYSSEY SCHOOL OF DENVER,M,78,N,Y,0.44,0.29,0.08,0.07,Performance,0.66
38.7378777,-104.798528,1000,6565 LINDSTROM STREET,COLORADO SPRINGS,FOUNTAIN 8,9610,WEIKEL ELEMENTARY SCHOOL,E,798,N,N,0.52,0.50,0.18,0.03,Performance,0.72
39.547568,-104.9118869,900,6585 COLLEGIATE DRIVE,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,E,490,N,N,0.24,0.09,0.12,0.06,Performance,0.72
39.547568,-104.9118869,900,6585 COLLEGIATE DRIVE,HIGHLANDS RANCH,DOUGLAS COUNTY RE 1,3138,FOX CREEK ELEMENTARY SCHOOL,M,78,N,N,0.24,0.09,0.12,0.06,Performance,0.72
39.5283246,-104.9125671,900,6585 LIONSHEAD PARKWAY,LITTLETON,DOUGLAS COUNTY RE 1,9592,WILDCAT MOUNTAIN ELEMENTARY SCHOOL,E,585,N,N,0.24,0.05,0.10,0.07,Performance,0.75
39.4589214,-104.7569379,900,6598 NORTH STATE HIGHWAY 83,PARKER,DOUGLAS COUNTY RE 1,6396,NORTHEAST ELEMENTARY SCHOOL,E,375,N,N,0.17,0.11,0.11,0.02,Performance,0.57
40.3281496,-104.8575256,3110,66 IRENE AVENUE,MILLIKEN,JOHNSTOWN-MILLIKEN RE-5J,5902,MILLIKEN MIDDLE SCHOOL,M,718,N,N,0.33,0.30,0.09,0.07,Performance,0.55
38.7240178,-104.7156994,990,660 SYRACUSE STREET,COLORADO SPRINGS,WIDEFIELD 3,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,E,162,N,Y,0.47,N/A,0.06,N/A,Performance,0.84
38.7240178,-104.7156994,990,660 SYRACUSE STREET,COLORADO SPRINGS,WIDEFIELD 3,5033,JAMES MADISON CHARTER ACADEMY SCHOOL,M,14,N,Y,0.47,N/A,0.06,N/A,Performance,0.84
39.822448,-104.995478,10,660 WEST 70TH AVENUE,DENVER,MAPLETON 1,9036,VALLEY VIEW K-8,E,262,N,N,0.89,0.75,0.11,0.39,Improvement,0.53
39.822448,-104.995478,10,660 WEST 70TH AVENUE,DENVER,MAPLETON 1,9036,VALLEY VIEW K-8,M,176,N,N,0.89,0.75,0.11,0.39,Improvement,0.46
40.0137438,-105.1980799,480,6600 ARAPAHOE AVENUE,BOULDER,BOULDER VALLEY RE 2,125,ARAPAHOE RIDGE HIGH SCHOOL,H,100,Y,N,0.68,0.75,0.09,0.36,Performance,N/A
39.8160884,-105.1423427,1420,6600 YANK WAY,ARVADA,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,E,305,N,N,0.23,0.29,0.15,0.02,Performance,0.67
39.8160884,-105.1423427,1420,6600 YANK WAY,ARVADA,JEFFERSON COUNTY R-1,8300,STOTT ELEMENTARY SCHOOL,M,31,N,N,0.23,0.29,0.15,0.02,Performance,0.67
38.313956,-104.774664,2700,661 CAPISTRANO DRIVE,PUEBLO WEST,PUEBLO COUNTY 70,7214,PUEBLO WEST HIGH SCHOOL,H,1338,N,N,0.40,0.29,0.11,0.02,Performance,0.63
40.1523549,-104.9326622,470,6632 ST VRAIN RANCH BOULEVARD,FIRESTONE,ST VRAIN VALLEY RE 1J,7157,PRAIRIE RIDGE ELEMENTARY SCHOOL,E,480,N,N,0.25,0.17,0.12,0.06,Performance,0.63
39.5462945,-104.7626892,900,6651 PINE LANE AVENUE,PARKER,DOUGLAS COUNTY RE 1,6773,SIERRA MIDDLE SCHOOL,M,951,N,N,0.24,0.17,0.12,0.04,Improvement,0.49
39.7067576,-104.9090752,880,6700 EAST VIRGINIA AVENUE,DENVER,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,E,369,N,N,0.64,0.65,0.13,0.22,Performance,0.77
39.7067576,-104.9090752,880,6700 EAST VIRGINIA AVENUE,DENVER,DENVER COUNTY 1,2125,DENVER GREEN SCHOOL,M,169,N,N,0.64,0.65,0.13,0.22,Performance,0.90
39.750319,-105.070827,1420,6705 WEST 22ND AVENUE,EDGEWATER,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,E,404,N,N,0.84,0.89,0.06,0.41,Improvement,0.51
39.750319,-105.070827,1420,6705 WEST 22ND AVENUE,EDGEWATER,JEFFERSON COUNTY R-1,5354,LUMBERG ELEMENTARY SCHOOL,M,69,N,N,0.84,0.89,0.06,0.41,Improvement,0.51
39.8192252,-104.7610699,8001,6750 N. DUNKIRK ST.,AURORA,CHARTER SCHOOL INSTITUTE,655,HIGH POINT ACADEMY,E,549,N,Y,0.75,0.48,0.07,0.18,Priority Improvement,0.36
39.8192252,-104.7610699,8001,6750 N. DUNKIRK ST.,AURORA,CHARTER SCHOOL INSTITUTE,655,HIGH POINT ACADEMY,M,217,N,Y,0.75,0.48,0.07,0.18,Performance,0.53
39.5931303,-105.0647483,1420,6750 SOUTH KENDALL BOULEVARD,LITTLETON,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,E,454,N,N,0.19,0.15,0.08,0.02,Performance,0.74
39.5931303,-105.0647483,1420,6750 SOUTH KENDALL BOULEVARD,LITTLETON,JEFFERSON COUNTY R-1,6286,NORMANDY ELEMENTARY SCHOOL,M,82,N,N,0.19,0.15,0.08,0.02,Performance,0.74
38.9260381,-104.69951,1110,6753 SHIMMERING CREEK PLACE,COLORADO SPRINGS,FALCON 49,7339,RIDGEVIEW ELEMENTARY SCHOOL,E,956,N,N,0.40,0.22,0.12,0.04,Improvement,0.45
39.8198382,-104.9085987,30,6775 ONEIDA STREET,COMMERCE CITY,ADAMS COUNTY 14,4536,KEMP ELEMENTARY SCHOOL,E,569,N,N,0.89,0.87,0.08,0.55,Priority Improvement,0.40
40.4718999,-104.8814851,3100,680 ACADEMY COURT,WINDSOR,WINDSOR RE-4,9665,WINDSOR CHARTER ACADEMY ELEMENTARY SCHOOL,E,620,N,Y,0.14,0.06,0.03,N/A,Performance,0.81
39.8206416,-104.7689382,880,6850 NORTH ARGONNE STREET,DENVER,DENVER COUNTY 1,5044,LEGACY OPTIONS HIGH SCHOOL,H,63,Y,N,0.98,0.89,N/A,0.38,Improvement,0.25
39.5970538,-104.9105979,130,6867 EAST HERITAGE PLACE SOUTH,CENTENNIAL,CHERRY CREEK 5,3926,HERITAGE ELEMENTARY SCHOOL,E,388,N,N,0.43,0.12,0.17,0.12,Performance,0.90
39.8137128,-105.073613,1420,6875 WEST 64TH AVENUE,ARVADA,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,E,340,N,N,0.49,0.71,0.18,0.11,Performance,0.64
39.8137128,-105.073613,1420,6875 WEST 64TH AVENUE,ARVADA,JEFFERSON COUNTY R-1,7708,SECREST ELEMENTARY SCHOOL,M,33,N,N,0.49,0.71,0.18,0.11,Performance,0.64
39.820288,-104.922073,8001,6880 HOLLY STREET,COMMERCE CITY,CHARTER SCHOOL INSTITUTE,1882,COMMUNITY LEADERSHIP ACADEMY,E,549,N,Y,0.95,0.89,0.04,0.64,Performance,0.57
38.9316984,-104.7031163,1110,6888 BLACK FOREST ROAD,COLORADO SPRINGS,FALCON 49,8791,VISTA RIDGE HIGH SCHOOL,H,1546,N,N,0.44,0.23,0.08,0.03,Performance,0.57
39.104282,-108.353881,2000,689 BRENTWOOD DR,PALISADE,MESA COUNTY VALLEY 51,8462,TAYLOR ELEMENTARY SCHOOL,E,415,N,N,0.20,0.54,0.12,0.04,Performance,0.80
39.4731837,-104.8987411,900,690 WEST CASTLE PINES PARKWAY,CASTLE ROCK,DOUGLAS COUNTY RE 1,8853,TIMBER TRAIL ELEMENTARY SCHOOL,E,499,N,N,0.14,N/A,0.10,0.03,Performance,0.59
39.801107,-104.909015,30,6900 EAST 58TH AVENUE,COMMERCE CITY,ADAMS COUNTY 14,7500,ROSE HILL ELEMENTARY SCHOOL,E,472,N,N,0.87,0.86,0.10,0.43,Turnaround,0.33
39.5903567,-104.9542818,140,6900 SOUTH ELIZABETH STREET,CENTENNIAL,LITTLETON 6,7606,SANDBURG ELEMENTARY SCHOOL,E,511,N,N,0.14,0.06,0.07,N/A,Performance,0.80
39.590299,-104.970636,140,6901 SOUTH FRANKLIN STREET,CENTENNIAL,LITTLETON 6,5574,TWAIN ELEMENTARY SCHOOL,E,326,N,N,0.24,0.18,0.15,0.02,Performance,0.74
38.7346844,-104.6993338,990,6910 DEFOE AVENUE,COLORADO SPRINGS,WIDEFIELD 3,5602,MARTIN LUTHER KING JR ELEMENTARY SCHOOL,E,717,N,N,0.50,0.45,0.09,0.03,Performance,0.81
39.8238872,-105.0415615,70,6933 RALEIGH ST,WESTMINSTER,WESTMINSTER PUBLIC SCHOOLS,9466,WESTMINSTER HIGH SCHOOL,H,2511,N,N,0.85,0.80,0.10,0.40,Priority Improvement,0.38
39.5482793,-107.3343521,9030,695 RED MOUNTAIN DRIVE,GLENWOOD SPRINGS,MOUNTAIN BOCES,6134,YAMPAH MOUNTAIN SCHOOL,H,163,Y,N,0.43,0.42,0.09,0.06,Priority Improvement,0.41
39.4636041,-104.8874996,900,6971 MIRA VISTA LANE,CASTLE PINES,DOUGLAS COUNTY RE 1,215,AMERICAN ACADEMY,E,1278,N,Y,0.25,0.04,0.04,0.04,Performance,0.79
39.4636041,-104.8874996,900,6971 MIRA VISTA LANE,CASTLE PINES,DOUGLAS COUNTY RE 1,215,AMERICAN ACADEMY,M,492,N,Y,0.25,0.04,0.04,0.04,Performance,0.93
39.8231195,-105.0712321,1420,6980 PIERCE STREET,ARVADA,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,E,248,N,Y,0.19,0.15,0.03,0.02,Priority Improvement,0.35
39.8231195,-105.0712321,1420,6980 PIERCE STREET,ARVADA,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,H,197,N,Y,0.19,0.15,0.03,0.02,Performance,0.73
39.8231195,-105.0712321,1420,6980 PIERCE STREET,ARVADA,JEFFERSON COUNTY R-1,8793,TWO ROADS CHARTER SCHOOL,M,194,N,Y,0.19,0.15,0.03,0.02,Priority Improvement,0.39
40.0009764,-105.2669553,480,700 20TH STREET,BOULDER,BOULDER VALLEY RE 2,6195,NEW VISTA HIGH SCHOOL,H,294,N,N,0.28,0.24,0.17,0.07,Performance,0.65
40.3910322,-104.5562191,3130,700 HILL STREET,KERSEY,PLATTE VALLEY RE-7,7054,PLATTE VALLEY MIDDLE SCHOOL,M,256,N,N,0.35,0.39,0.08,0.09,Performance,0.63
40.5178618,-104.8643121,3100,700 PONDEROSA DRIVE,SEVERANCE,WINDSOR RE-4,8459,RANGE VIEW ELEMENTARY,E,679,N,N,0.16,0.18,0.11,0.01,Improvement,0.51
39.6462887,-104.9966881,120,700 W. MANSFIELD,ENGLEWOOD,ENGLEWOOD 1,5318,ENGLEWOOD EARLY CHILDHOOD EDUCATION CENTER AT MADDOX,E,221,N,N,0.50,N/A,0.22,N/A,N/A,N/A
40.6875799,-105.0036158,1550,7000 THIRD STREET,WELLINGTON,POUDRE R-1,7325,RICE ELEMENTARY SCHOOL,E,516,N,N,0.13,0.31,0.11,0.02,Performance,0.72
39.8247655,-105.0030492,70,7001 LIPAN STREET,DENVER,WESTMINSTER PUBLIC SCHOOLS,5388,M. SCOTT CARPENTER MIDDLE SCHOOL,M,519,N,N,0.92,0.88,0.12,0.47,Improvement,0.51
38.885648,-104.699431,1110,7005 NORTH CAREFREE CIRCLE,COLORADO SPRINGS,FALCON 49,7613,SAND CREEK HIGH SCHOOL,H,1255,N,N,0.53,0.33,0.13,0.04,Performance,0.57
39.4362676,-104.75621,900,7007 EAST BAYOU GULCH ROAD,PARKER,DOUGLAS COUNTY RE 1,7118,PONDEROSA HIGH SCHOOL,H,1337,N,N,0.21,0.09,0.09,0.02,Performance,0.67
39.7432804,-105.211665,1420,701  24TH STREET,GOLDEN,JEFFERSON COUNTY R-1,3502,GOLDEN HIGH SCHOOL,H,1261,N,N,0.20,0.24,0.08,0.04,Performance,0.73
39.7025641,-104.8026443,180,701 SOUTH KALISPELL WAY,AURORA,ADAMS-ARAPAHOE 28J,8858,TOLLGATE ELEMENTARY SCHOOL OF EXPEDITIONARY LEARNING,E,543,N,N,0.85,0.73,0.11,0.49,Performance,0.61
38.7554239,-104.7364899,990,701 WIDEFIELD DRIVE,COLORADO SPRINGS,WIDEFIELD 3,9560,DISCOVERY HIGH SCHOOL,H,75,Y,N,0.55,0.72,N/A,N/A,Improvement,0.38
38.7334498,-104.8060171,1000,7010 HARR AVENUE,FORT CARSON,FOUNTAIN 8,6338,PATRIOT ELEMENTARY SCHOOL,E,652,N,N,0.51,0.55,0.19,0.07,Performance,0.64
40.566763,-105.066569,1550,703 EAST PROSPECT ROAD,FORT COLLINS,POUDRE R-1,7043,PSD OPTIONS SCHOOL,E,112,N,N,0.09,0.15,N/A,N/A,N/A,N/A
40.566763,-105.066569,1550,703 EAST PROSPECT ROAD,FORT COLLINS,POUDRE R-1,7043,PSD OPTIONS SCHOOL,M,51,N,N,0.09,0.15,N/A,N/A,N/A,N/A
